,Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK,weeknumber,year
658,1991-08-18,21.40515809523805,16.337530119047642,19.47848267857148,17.245994761904797,20.792834523809518,15.823170178571445,27.929040833333318,17.58251630952384,17.643242380952415,15.865061904761944,14.601351369047677,23.055354107142875,25.50582702380956,13.339065833333336,20.36430220238094,21.711356845238072,20.826102797619114,14.395136726190458,8.319824761904783,22.38989428571432,,15.628858869047633,17.835609345238083,14.999514523809523,18.52516232142858,21.140793630952487,,16.94449083333336,11.120625952381033,16.707444880952437,27.87564041666667,19.27560970238096,20.568153809523835,13.049782619047676,20.00753232142864,17.590816845238123,22.71967119047622,14.827676785714345,33,1991
659,1991-08-25,19.923013928571493,15.288363988095227,17.519562380952436,17.636566071428604,18.75159553571433,15.096934464285766,27.522953333333362,15.867533988095317,17.209754107142885,16.425100476190494,16.126057083333308,21.40780494047624,24.206332916666724,14.25848505952382,20.091276011904768,19.7857249404762,18.591398750000053,15.188059166666733,6.769224464285742,21.76719625000004,,15.994510238095245,17.93100541666672,16.00220565476195,16.57079547619054,19.265165952380983,,17.989564583333333,12.034121428571495,16.120352500000024,22.54414886904766,16.793067023809556,18.027010595238096,14.159806190476218,18.21661666666671,15.852437142857184,21.456311547619066,15.530326071428647,34,1991
660,1991-09-01,18.275781547619033,13.107900595238164,15.31987017857142,17.644979523809525,17.028722083333378,14.133098869047672,25.455912321428627,14.342507916666705,16.137183869047647,15.383192500000064,15.667147499999999,19.819565416666705,23.351864880952405,13.05007726190479,21.075112023809595,18.08721571428572,17.597033035714333,17.523788273809544,7.22717357142858,20.331438392857137,,15.200817976190535,17.921750416666725,15.32808863095238,14.438255535714347,16.956929702380933,,17.18580166666669,10.911077202381023,15.057780595238114,20.937568333333388,15.513347023809558,16.36843559523811,12.739804583333353,16.223076845238154,14.58363654761905,19.611688630952415,16.277501369047684,35,1991
661,1991-09-08,17.72333547619047,13.303602083333374,15.7450279761905,17.155049107142872,16.445393095238103,13.191234404761929,24.625237500000082,14.710723333333362,16.213233154761895,15.279670059523824,11.67262327380962,19.113921904761924,21.580905595238164,8.488248928571466,19.10590720238099,18.028733630952388,16.84966214285714,16.730184523809555,8.692774523809533,19.352383511904804,,12.67672089285719,16.925600892857176,11.761095238095265,14.599117023809526,16.84068279761908,,17.389867142857213,7.567666547619126,13.996508273809582,21.610179404761936,14.764475595238139,16.33969202380962,9.126175297619056,16.397803392857213,13.600951666666731,17.970839107142922,15.06388619047624,36,1991
662,1991-09-15,18.104160297619046,13.193383630952383,16.044954523809565,15.252238452380993,16.027287202381046,12.856067678571435,25.085583988095266,14.07446136904764,14.633889523809557,13.790689226190523,10.701503571428589,18.544330952381017,21.05283440476188,6.48093166666672,18.003203511904815,17.951808571428558,16.84859898809526,15.375604761904754,3.276459761904789,18.673779404761945,,11.78665035714289,15.573450833333368,11.143540238095284,15.310159404761919,17.503745952380996,,14.584882321428609,6.4277033333333975,13.402854702380978,21.86627988095239,14.915262083333346,16.963629880952396,7.711720297619081,16.055161130952456,13.963073928571475,18.56646351190483,14.09041029761903,37,1991
663,1991-09-22,17.756697559523843,13.154662500000029,15.838840000000005,15.489386607142876,16.594896666666727,13.6782830952381,24.4052055952381,14.177239226190522,15.166808690476216,13.65090708333338,9.441641011904778,19.464056309523812,22.627550476190493,5.145385892857178,18.397760476190513,18.19993761904766,16.941782500000045,13.606838630952382,3.8947411309524114,19.321582202380966,,12.314212380952426,15.863313750000032,11.127822083333342,14.748219702380993,17.196714523809533,,14.822474999999997,6.052386011904787,14.086421190476244,24.24427833333334,14.81641553571427,16.510497857142866,7.204047857142825,16.656615357142925,14.008742142857216,17.573980178571446,13.085131369047645,38,1991
664,1991-09-29,17.92851184523812,11.687247142857188,16.186663571428596,13.730879226190552,18.59246238095244,9.30863583333337,25.54721976190484,13.724296666666703,13.76495547619055,11.772701309523825,11.966633869047655,20.44946220238097,16.19475035714288,6.506243154761933,14.301584880952362,17.59110142857145,17.3241748809524,10.443197976190504,1.2395035119047861,17.973183273809582,,13.70453839285716,12.830009404761938,13.220188809523847,15.090771488095243,17.16212500000006,,14.161882976190498,3.928303928571438,14.524180000000001,17.05571976190481,16.617232083333363,17.932839166666724,5.928248511904826,15.144774821428598,14.351888333333363,17.432514166666692,10.545753392857193,39,1991
665,1991-10-06,16.710165178571458,9.76239928571431,13.27437922619049,11.479861011904802,15.713826011904757,8.198114940476216,24.20973446428576,11.260138809523824,11.582742083333358,11.113429107142906,10.28133482142863,18.946347619047685,15.307171904761901,5.67822440476192,12.280773095238146,14.50625273809527,14.306981547619102,10.248318392857186,1.9031387499999823,16.156047142857176,,11.438977261904768,10.188165595238104,10.933097797619098,12.738588511904766,15.468608928571484,,12.216875833333347,2.8164598809523795,12.050122321428546,18.125802976190528,14.75101172619054,15.064777261904794,5.04179976190477,12.710715416666744,11.56011035714289,16.866961011904777,9.893834047619066,40,1991
666,1991-10-13,15.516474761904817,10.121021130952386,13.372992142857129,12.656341011904772,14.07428577380955,7.6871177976190666,21.197604107142922,12.381232083333373,12.503974940476212,11.790897261904774,9.319496369047613,16.71615934523811,12.433473511904765,6.467796130952365,12.462712202380942,14.624636785714358,15.160851369047634,11.033245952380923,1.1912045238095743,14.531547559523858,,10.638734583333417,11.71185851190478,9.84792625,12.389419345238139,14.79661434523814,,13.084441130952428,5.038674583333318,12.8123425,13.158837321428564,13.124034107142904,15.268904940476205,5.9436918452381065,12.259246428571487,12.455559940476178,14.051675416666683,11.690742738095253,41,1991
667,1991-10-20,15.707831250000027,6.5360930952381295,12.697767321428557,9.28088642857142,16.27570625000004,4.10973244047625,22.537329880952427,9.140569166666694,8.99478779761904,9.352489940476232,8.913871190476186,18.420736309523875,11.378735000000063,4.231940357142889,9.829027797619062,13.387990535714323,12.737622142857163,7.980334166666694,-2.2923370833332797,13.365934583333399,,9.532426130952388,8.225563333333355,9.156863928571454,12.49781922619053,15.27129583333334,,10.105889345238154,1.2599195833333852,10.192497738095255,13.64641000000006,14.304168333333394,14.802815416666704,3.0689567261904926,10.409911785714314,10.212937202381,14.284888511904796,7.778707857142933,42,1991
668,1991-10-27,7.898667916666682,0.05236517857144918,1.260253630952434,7.082455595238116,6.598450892857102,-0.16420940476189116,20.15083440476201,1.4171058333333804,4.422294523809569,5.812996785714347,2.8424889880952833,12.354052857142904,9.311188571428602,-1.1494004166665945,6.6204748214286155,4.389774345238095,3.4168317857143506,8.986881547619078,3.0164577976190685,8.036209761904786,,1.8617836904762157,5.6997944642857306,2.3415218452381055,1.5781080952381217,6.160964880952406,,7.972701607142881,0.8424013095238365,2.2843535714285963,11.867275000000063,3.1444236904762306,3.2771440476190605,1.140025535714301,3.319502440476242,0.998908333333361,11.218660892857145,7.629566666666676,43,1991
669,1991-11-03,5.982238154761944,-0.2897885714285735,0.9429982142857511,8.987950833333343,0.9124281547619262,2.9052951190476506,17.373534583333424,0.28725654761910846,3.957279523809575,6.544502559523835,1.757263392857169,7.7612983333334,12.48073422619052,1.048796071428626,9.989631130952432,2.536744464285732,0.585065833333374,8.641341488095293,2.1198289880952643,7.691626785714334,,0.20831035714286372,6.674892916666693,0.5497758928572125,1.6901408928571868,2.9443100595237865,,7.944291428571432,0.3034163095238114,1.0284764880952935,14.573846666666668,-1.011796666666612,0.6932278571428583,1.6904153571428537,1.2999588095238437,-0.5714957142856747,7.00023369047625,9.039198452381015,44,1991
670,1991-11-10,9.654539523809547,1.351836190476206,6.203680178571403,6.299028809523861,7.158510773809553,-0.43529309523808024,16.2304136309524,4.312349940476224,5.403931845238105,6.29645261904767,4.418519642857177,11.222926666666638,8.596951666666655,1.7542648809524053,6.557931190476211,7.6082904761904615,6.301978869047673,7.065780119047645,-4.029283035714229,8.311886904761934,,4.829932559523854,5.090731488095287,4.364425714285744,6.140631011904816,7.3616916666666725,,7.285831607142882,-1.5633556547618923,5.483198452380975,10.97376636904761,4.94867684523814,6.387469642857184,0.37773166666670477,5.529294821428607,3.9232051190476227,6.824057321428597,5.91416833333335,45,1991
671,1991-11-17,8.882208214285697,0.00962994047625898,6.154690297619084,4.822507857142909,8.0475490476191,-1.3161190476189404,16.92024035714286,3.15511708333338,4.2445293452381065,4.9296005357143144,3.2129052380952885,11.345140654761963,9.615692261904769,-0.473213928571397,6.4801488095238255,7.7198646428571465,6.701250952380974,4.658585773809534,-7.559044345238078,7.443701845238138,,3.758083511904772,4.114611964285757,3.3753132738095246,5.725165416666698,7.174400238095245,,5.180522976190559,-4.305052797619055,4.776192142857155,12.252163571428582,5.291144583333391,7.542179940476217,-2.694479999999942,5.385427559523805,4.2125795833333655,7.159166488095252,3.814414345238106,46,1991
672,1991-11-24,9.268817559523825,-0.4617997619047287,6.281612678571491,2.9630977976191275,7.318763154761939,-1.6205680952380703,15.609846904761923,0.37726208333339173,2.0245346428571906,3.727252202380953,2.609675476190489,11.247384523809558,5.875934285714266,-4.81374982142853,4.153911309523835,6.65331023809523,5.788019047619116,7.302006309523847,-2.118840059523791,7.443328571428594,,2.071025416666714,1.985655357142889,2.665215952381004,5.9545212500000275,7.159349345238127,,3.4525198809524227,-4.909034464285696,1.9014144642857218,8.524174702381003,5.628437023809568,6.881094226190498,-4.207579166666619,2.9648526785715035,3.239429940476157,6.399359642857178,6.2207881547619195,47,1991
673,1991-12-01,5.926428630952387,-0.6410220238095121,4.46667517857145,3.483323809523881,4.732007619047579,-3.033573452380949,13.953516369047634,2.130827321428569,1.7845838095238378,5.208077619047629,4.685545714285752,7.955333095238132,8.629172023809588,1.3623678571428854,5.164389523809575,6.090968928571442,5.8722463095238595,8.25982869047624,-2.138879226190454,5.437188571428635,,3.7486938690476563,0.721072500000048,4.151215476190487,3.6766814285714418,4.691647321428604,,3.709727202380975,0.7595063095238288,3.4334565476190733,11.287697142857155,4.021228095238143,5.745345654761934,1.6868598809523974,2.8114675595238623,3.658292500000016,5.239756071428644,7.9075510714286,48,1991
674,1991-12-08,0.9406305952381331,-4.5474722619047725,-1.6006580952380318,0.5125697023809721,-0.989604702380916,-6.690843154761865,11.075653869047699,-1.6392109523808926,0.024216785714315847,3.0010331547619558,-3.0440907738095007,3.288135119047695,7.519275535714314,-5.586589047619043,1.0592094047619298,0.38946279761904634,-1.3996679761904716,6.210364702380957,-0.11960535714285925,2.0244707738095826,,-3.8983881547619035,-0.36074374999998327,-3.56703113095233,-1.6768948214285047,-1.3474117857142573,,2.480077916666687,-2.4222148809523674,-2.3731663095238105,10.532853690476259,-2.924355892857136,-1.65971142857137,-1.27832374999997,-1.2602982738094965,-3.427083392857128,0.04935803571430597,3.9517052380952578,49,1991
675,1991-12-15,-3.9751606547618508,-11.027154404761859,-6.596619523809522,-1.1786865476190087,-5.204978869047579,-9.54921279761902,9.135517678571489,-7.609549166666682,-3.615881964285734,2.620953809523826,1.1694076190476608,-0.614743154761868,6.710541250000006,-3.1375772619047098,0.05410089285715003,-4.779677261904737,-5.666869642857137,5.505502976190485,-2.4743565476189815,-0.8293445238095387,,0.4565081547619343,-3.549888511904726,1.186274702381013,-6.780511428571401,-5.508139107142824,,-0.02026702380948109,-1.40714470238089,-3.699602083333332,9.624106250000068,-5.562007321428553,-6.448752678571395,-1.3826730357142765,-6.147642678571401,-7.032667976190453,-2.091593511904705,1.5054819047619503,50,1991
676,1991-12-22,1.2791488095238606,-3.571978452380961,-1.5454517261904925,6.324874761904766,-0.958771249999927,-2.341501547618975,10.370679880952366,-0.8737329166665972,2.606725119047667,4.106694523809551,0.3405325595238651,4.480050357142886,7.042312023809529,-2.4203208928570916,6.756540416666724,0.4056229166666867,-1.552722678571456,8.128992738095292,-7.069835833333286,2.769006250000018,,0.4649420833333693,4.642378750000034,0.37012946428575333,-2.544738869047592,-0.5087807142857059,,6.1993008928571385,-3.8587180357142756,-0.058080476190468744,9.162664404761927,-2.443924226190404,-1.6407908928570691,-2.9601172023809,-1.1126033928571246,-3.264124642857098,-3.227010952380965,6.467083571428645,51,1991
677,1991-12-29,-1.6728614880951795,-1.9798851190475943,-2.134417559523797,5.137140238095299,-2.5879626190475733,-3.589564166666662,10.90869726190482,0.5499583928572065,3.0206990476190754,4.590773869047609,-1.452454285714282,2.062342976190507,5.1966422023809855,-8.859565238095229,3.2573252976190474,1.106746309523885,-1.5490660119046993,6.916772678571476,-2.312096190476211,2.628152916666693,,-1.1050448214285211,3.2129847619048064,-1.3342158928571166,-4.399059404761886,-2.8556019047618975,,6.545937023809586,-4.972852440476174,0.3824909523809765,7.878279880952448,-4.489121249999982,-2.6684192261904514,-4.842184345238081,0.03706595238099908,-3.2515023809523314,-0.4349445833333334,5.653752380952426,52,1991
678,1992-01-05,-0.9784673809523383,-3.80569226190471,-1.865493928571425,4.243153452380966,-0.4561296428571495,-6.717304880952383,8.01976261904764,0.4603395833333366,2.591622321428588,5.411276488095268,1.613761547619049,2.3446030357143286,3.150122083333372,-4.316862202380889,1.7443063690476492,1.383012142857126,-1.248699702380975,8.378226488095265,-5.4973855357142725,1.4279247023810058,,1.8701644642857218,1.959626369047669,1.6301752976190187,-2.78516309523809,-1.7118551190475841,,5.986429642857104,-3.020692559523752,1.8352458928571878,5.625533869047615,-2.71023851190472,-1.8880510714285492,-2.0233697619046893,-0.15656458333330647,-3.062986964285699,-3.49692994047615,6.986460654761913,1,1992
679,1992-01-12,2.6657661904762335,-1.2388161904761432,2.168394583333395,4.211448392857164,3.416223630952402,-3.632467678571402,9.909332916666699,1.9834566666666547,3.242332380952405,3.64187440476195,0.3758989285714165,5.184258095238135,4.544531547619044,-8.219507916666657,4.574980416666676,4.979977261904821,2.799310654761939,5.5133558928571915,-3.2733192261904946,3.6697977976190828,,1.4851727976191,4.07632220238105,1.0491270238095467,0.7864286904762139,1.6178347023810034,,4.121982142857178,-5.72889101190475,1.5155958928571636,7.236868928571482,1.3940801785714143,1.8556637500000193,-4.915158511904735,3.3413251785714806,0.13691047619045094,-2.5181241666666665,4.70513886904763,2,1992
680,1992-01-19,1.6903954166667177,-2.370117619047562,-0.10288559523809226,3.3923125000000596,1.0483217261905224,-5.460711785714238,9.597136071428622,1.0532746428571613,2.698923630952379,5.1512526785714385,-3.6710939880952083,4.16225571428572,3.41933505952386,-10.095926428571431,1.7316435119047924,1.7219748214286028,1.7450445833333674,4.705327619047637,3.161993392857198,2.073217738095252,,-1.6488735119047533,2.1341822619048116,-2.8586609523808875,-3.0623068452380835,0.23390190476197859,,5.585035654761953,-2.93818113095233,0.9477211904762157,6.715619345238167,-0.626019107142838,0.8708202380952912,-3.8653926190476113,0.23555994047620743,-0.28164595238092716,-3.7245939880951937,4.455830892857193,3,1992
681,1992-01-26,2.033383690476228,-5.417426726190456,-2.8707397619047583,-2.2060738095237866,-2.737053809523786,-7.563553095238092,8.840946964285763,-4.459821488095201,-4.3117627976189965,-1.5864608333333194,-1.2553776785713922,3.8981873214286225,2.5975183928571823,-3.2314343452380285,-0.4386678571427751,-1.6326640476190164,-2.933123511904739,5.076798154761946,0.6331054166666945,3.137993750000021,,-4.966609702380936,-2.9305234523808963,-3.1158023214284754,-1.4345680357142783,0.1300042857143353,,-2.357604285714274,-2.998718571428526,-7.567517380952381,4.580011904761932,-6.639672797619028,-2.8360251190475765,-3.0405411904761763,-2.9455552976190233,-5.876074642857077,-4.964796488095203,1.2518670833333658,4,1992
682,1992-02-02,-0.5226972023809253,-2.3992528571428124,-3.061649702380919,-0.41060309523805927,-2.988113095238077,-5.349586845238036,6.466445178571462,-1.0056021428570716,-0.6930366666666146,2.996201250000013,0.9439854761905622,1.4274279166667156,4.4577723214285925,-0.7692460714285403,0.8625649404762612,0.4241735119048258,-0.28902672619040004,4.5940607142857175,0.6627866071428912,3.369536785714274,,0.7971209523809648,0.18010345238099035,0.7386329761905017,-4.422848571428517,-2.2471692857142784,,0.4030706547619616,0.05306654761909613,-0.41882642857137853,7.7808684523809575,-4.297429047619062,-2.629035178571371,0.7778830952381668,-0.40990327380950475,-1.604139642857092,-6.2117405357142275,1.7620917857143468,5,1992
683,1992-02-09,1.3264640476190834,-0.5812895833332732,1.5181544047619582,4.386154464285767,-0.3067536309523007,-1.8978741666666679,6.47757172619049,1.3965453571428839,2.842921845238095,4.319760952380989,-1.259450595238036,3.163285476190538,6.486920059523868,-4.540608630952363,4.651779999999974,3.9994046428572005,2.793228154761948,7.980821130952393,-3.187835297619017,4.337258988095243,,-0.49093523809523276,2.701203988095301,-0.8645586904761444,-0.8317522023808692,0.14841970238097701,,5.076755535714312,-2.6678267261904693,0.8775072619047819,9.418243809523858,-2.03087011904762,2.0758425000000216,-2.693542738095232,1.834168988095314,0.1324188095238128,-5.883872440476125,6.5760770833333595,6,1992
684,1992-02-16,4.723497321428624,0.92298517857148,4.642740535714324,6.446849523809533,4.481579285714304,-1.0489113095237599,8.604728273809542,3.586754285714278,4.866043035714313,4.187493869047671,-0.1248049404761673,6.716819404761964,7.811418869047657,-5.241037202380937,6.70013327380957,6.574059880952461,5.627874523809567,5.411235000000033,-4.650380238095238,5.897750595238165,,1.8527621428571592,5.3528236309524,0.991173214285709,2.4144127380952796,3.856750595238111,,6.697289464285689,-5.34788559523804,3.6002914285714382,9.611254523809578,2.7238163095238406,4.873773988095309,-4.620941190476174,4.158351071428569,2.484793154761917,-3.9220555357142644,5.132568095238128,7,1992
685,1992-02-23,-2.4171706547619465,-4.992368809523782,-3.802099880952312,0.49447690476193884,-2.5137172619047305,-7.666867976190474,8.780338035714351,-1.6913153571428552,-0.08644392857138428,2.790250357142895,-4.796830535714264,2.3714225595238076,4.606644761904818,-7.600314226190449,0.45164928571432483,0.3243345238095685,-0.722374404761922,5.633440059523878,-3.63129541666666,1.1201180952381264,,-4.264904999999999,-0.6186948214285621,-5.4482646428571115,-5.472057321428565,-2.896511904761894,,2.4333977976190795,-4.345103035714203,-1.9219544642856476,7.7109884523809455,-4.222920476190438,-2.273533511904759,-3.4651998214285413,-0.406669226190445,-3.0830214880951985,-2.484598749999975,3.9643408928571944,8,1992
686,1992-03-01,3.540967797619089,1.3611921428571918,3.6805077976191,7.487846011904821,3.1682560714286296,0.005555892857159961,6.642443630952414,3.1472714285714574,5.382705892857132,5.065221071428596,1.5875832738095141,5.498905773809554,7.291721964285728,-2.128406249999955,6.658340595238087,5.622766666666678,4.181799761904813,6.907594404761937,-3.9893787500000144,6.093742916666713,,2.2916825595238492,5.752323869047643,1.7451429166666799,1.514502916666686,3.336644642857209,,7.436884880952391,-1.1900808333332975,3.6837597023809963,9.741076964285753,1.6810669642857192,4.020460059523884,0.3448991071429077,5.196253154761905,2.0853155952381144,-3.7143399404761794,6.0957490476190515,9,1992
687,1992-03-08,6.221068214285708,2.951055892857198,5.534849642857182,7.701934404761971,5.1335238690476785,1.8873923809524058,9.656491309523801,4.791581130952466,6.294338095238118,5.753483392857163,1.4175230357142823,7.862255000000005,9.636069702381008,-2.199297738095254,7.778515297619094,7.393830892857125,6.382764285714302,7.928356130952409,-1.132102678571357,7.7507163095238525,,2.4689857142857363,6.4617551785714795,1.7455469047619658,3.122197797619094,5.598125654761873,,7.908748809523843,0.12484988095241079,4.19943690476191,12.263057619047629,3.4816986904762075,5.715408809523808,1.0509933333333379,6.1884016071428505,3.847475476190482,-1.2164008333332959,7.329880000000003,10,1992
688,1992-03-15,4.602348809523846,1.4117431547619503,4.409902559523857,5.822014523809571,4.164249523809531,1.6077200595238423,9.92766714285716,2.7450356547619776,4.316513035714308,3.12590357142858,1.749574345238159,5.8586315476190975,9.575079226190496,0.25153011904762934,7.524258690476245,5.940092857142872,5.016059523809588,7.913343988095278,-9.820216785714251,6.92198934523816,,1.8696288095238742,5.1213073809523735,1.6560485714285846,2.0908672023809913,4.109924285714271,,5.735928690476214,-2.0833272023809286,2.8429730357142944,12.624592500000063,3.2867165476190507,4.702395833333355,-0.34467113095234936,4.552317619047642,2.3887866071428903,-0.0758047023809354,5.390588928571503,11,1992
689,1992-03-22,3.4720184523810076,1.4599260714285833,2.4472750000000474,7.952927023809536,1.9405351785714515,2.1661592857142864,9.669014761904805,2.996123869047665,5.710754107142861,5.6533783333333645,2.531174226190444,4.809068154761917,12.736223928571462,0.12918125000004466,9.068745654761926,5.157077440476257,3.983254821428602,9.36923952380954,-1.4227851190475462,7.522924523809536,,2.119597857142878,6.591972202380987,2.330563214285746,0.2605448214285957,1.8907418452380966,,7.739910000000066,-0.21118327380946766,2.786943988095288,15.73130940476193,1.3956287500000144,2.3542013690476438,1.0913430952380736,4.946421904761962,1.2175497023809498,2.5943255357142903,8.128034821428628,12,1992
690,1992-03-29,9.281384464285736,0.43316053571430757,7.7418992857142825,3.8842987500000277,10.024933035714298,-1.9151136309523622,13.219084642857183,2.2168251190476553,2.5367131547619124,3.257135000000062,1.8692942261905046,10.574013511904752,6.89682803571435,-3.1570201190475586,4.6156581547618885,7.906798392857183,8.19729934523815,6.463166130952402,-1.5966730952380317,6.850342380952441,,3.279314464285733,2.9220649404762185,2.6614445833333775,5.708099821428561,9.159099702380956,,4.462649583333359,-3.213549999999941,3.647374047619053,9.718875773809543,9.143777619047626,10.230115357142893,-2.453406666666581,4.005386666666709,4.3622317857143,5.554328571428641,5.385866666666743,13,1992
